   1	0.925267	0.911765	0.918516  	0.861210	0.205882	0.533546
   2	0.925267	0.911765	0.918516  	0.893238	0.647059	0.770149
   3	0.925267	0.911765	0.918516  	0.903915	0.794118	0.849016
   4	0.925267	0.911765	0.918516  	0.896797	0.823529	0.860163
   5	0.925267	0.911765	0.918516  	0.925267	0.911765	0.918516
   6	0.925267	0.911765	0.918516  	0.900356	0.852941	0.876649
   7	0.925267	0.911765	0.918516  	0.882562	0.823529	0.853046
   8	0.925267	0.911765	0.918516  	0.868327	0.705882	0.787105
   9	0.925267	0.911765	0.918516  	0.868327	0.764706	0.816517
  10	0.925267	0.911765	0.918516  	0.871886	0.794118	0.833002
  11	0.925267	0.911765	0.918516  	0.871886	0.794118	0.833002


   1	0.882562	0.882353	0.882458  	0.868327	0.176471	0.522399
   2	0.882562	0.882353	0.882458  	0.868327	0.176471	0.522399
   3	0.882562	0.882353	0.882458  	0.868327	0.176471	0.522399
   4	0.882562	0.882353	0.882458  	0.857651	0.294118	0.575884
   5	0.882562	0.882353	0.882458  	0.868327	0.264706	0.566517
   6	0.882562	0.882353	0.882458  	0.857651	0.294118	0.575884
   7	0.882562	0.882353	0.882458  	0.857651	0.294118	0.575884
   8	0.882562	0.882353	0.882458  	0.811388	0.764706	0.788047
   9	0.882562	0.882353	0.882458  	0.857651	0.794118	0.825884
  10	0.882562	0.882353	0.882458  	0.857651	0.735294	0.796473
  11	0.882562	0.882353	0.882458  	0.882562	0.882353	0.882458


   1	0.960854	0.852941	0.906898  	0.911032	0.205882	0.558457
   2	0.960854	0.852941	0.906898  	0.911032	0.735294	0.823163
   3	0.960854	0.852941	0.906898  	0.921708	0.647059	0.784384
   4	0.960854	0.852941	0.906898  	0.918149	0.676471	0.797310
   5	0.960854	0.852941	0.906898  	0.918149	0.500000	0.709075
   6	0.960854	0.852941	0.906898  	0.886121	0.676471	0.781296
   7	0.960854	0.852941	0.906898  	0.882562	0.647059	0.764811
   8	0.960854	0.852941	0.906898  	0.911032	0.617647	0.764340
   9	0.960854	0.852941	0.906898  	0.903915	0.676471	0.790193
  10	0.960854	0.852941	0.906898  	0.889680	0.705882	0.797781
  11	0.932384	0.911765	0.922074  	0.889680	0.705882	0.797781


   1	0.950178	0.911765	0.930971  	0.889680	0.205882	0.547781


   1	0.925267	0.882353	0.903810  	0.886121	0.176471	0.531296
   2	0.925267	0.882353	0.903810  	0.857651	0.705882	0.781767
   3	0.925267	0.882353	0.903810  	0.875445	0.823529	0.849487
   4	0.925267	0.882353	0.903810  	0.854093	0.705882	0.779987
   5	0.925267	0.882353	0.903810  	0.864769	0.794118	0.829443
   6	0.925267	0.882353	0.903810  	0.925267	0.882353	0.903810
   7	0.925267	0.882353	0.903810  	0.875445	0.794118	0.834781
   8	0.925267	0.882353	0.903810  	0.921708	0.882353	0.902031
   9	0.925267	0.882353	0.903810  	0.861210	0.882353	0.871781
  10	0.925267	0.882353	0.903810  	0.900356	0.705882	0.803119
  11	0.925267	0.882353	0.903810  	0.925267	0.882353	0.903810


