   1	0.889680	0.882353	0.886016  	0.839858	0.058824	0.449341
   2	0.889680	0.882353	0.886016  	0.857651	0.058824	0.458237
   3	0.889680	0.882353	0.886016  	0.836299	0.088235	0.462267
   4	0.889680	0.882353	0.886016  	0.850534	0.088235	0.469385
   5	0.889680	0.882353	0.886016  	0.854093	0.117647	0.485870
   6	0.889680	0.882353	0.886016  	0.864769	0.117647	0.491208
   7	0.889680	0.882353	0.886016  	0.857651	0.294118	0.575884
   8	0.889680	0.882353	0.886016  	0.857651	0.294118	0.575884
   9	0.889680	0.882353	0.886016  	0.893238	0.500000	0.696619
  10	0.889680	0.882353	0.886016  	0.857651	0.588235	0.722943
  11	0.889680	0.882353	0.886016  	0.843416	0.647059	0.745238
  12	0.889680	0.882353	0.886016  	0.843416	0.647059	0.745238
  13	0.889680	0.882353	0.886016  	0.807829	0.735294	0.771562
  14	0.889680	0.882353	0.886016  	0.836299	0.735294	0.785797
  15	0.889680	0.882353	0.886016  	0.843416	0.735294	0.789355
  16	0.889680	0.882353	0.886016  	0.857651	0.735294	0.796473
  17	0.889680	0.882353	0.886016  	0.846975	0.764706	0.805840
  18	0.889680	0.882353	0.886016  	0.854093	0.764706	0.809399
  19	0.889680	0.882353	0.886016  	0.846975	0.794118	0.820546
  20	0.889680	0.882353	0.886016  	0.846975	0.794118	0.820546
  21	0.889680	0.882353	0.886016  	0.843416	0.823529	0.833473
  22	0.889680	0.882353	0.886016  	0.843416	0.823529	0.833473
  23	0.889680	0.882353	0.886016  	0.850534	0.823529	0.837032
  24	0.889680	0.882353	0.886016  	0.850534	0.852941	0.851737
  25	0.889680	0.882353	0.886016  	0.850534	0.852941	0.851737
  26	0.889680	0.882353	0.886016  	0.854093	0.852941	0.853517
  27	0.889680	0.882353	0.886016  	0.854093	0.852941	0.853517
  28	0.889680	0.882353	0.886016  	0.879004	0.852941	0.865972
  29	0.889680	0.882353	0.886016  	0.882562	0.882353	0.882458
  30	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  31	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  32	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  33	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  34	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  35	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  36	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  37	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  38	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  39	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  40	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  41	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  42	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  43	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  44	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  45	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  46	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  47	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  48	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  49	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  50	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  51	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
  52	0.889680	0.882353	0.886016  	0.889680	0.882353	0.886016
