   1	0.377224	0.377224	0.803695  	0.416370	0.416370	0.416370
   2	0.389680	0.389680	0.874974  	0.418149	0.418149	0.418149
   3	0.389680	0.389680	0.874974  	0.427046	0.427046	0.427046
   4	0.389680	0.389680	0.874974  	0.421708	0.421708	0.436414
   5	0.389680	0.389680	0.874974  	0.428826	0.428826	0.487649
   6	0.389680	0.389680	0.874974  	0.421708	0.421708	0.745238
   7	0.389680	0.389680	0.874974  	0.274021	0.274021	0.774021
   8	0.389680	0.389680	0.874974  	0.274021	0.274021	0.774021
   9	0.389680	0.389680	0.874974  	0.423488	0.423488	0.717605
  10	0.389680	0.389680	0.874974  	0.274021	0.274021	0.774021
  11	0.389680	0.389680	0.874974  	0.421708	0.421708	0.730532
  12	0.389680	0.389680	0.874974  	0.421708	0.421708	0.730532
  13	0.435943	0.435943	0.877120  	0.274021	0.274021	0.774021
  14	0.435943	0.435943	0.877120  	0.412811	0.412811	0.751047
  15	0.435943	0.435943	0.877120  	0.407473	0.407473	0.701591
  16	0.435943	0.435943	0.877120  	0.407473	0.407473	0.760414
  17	0.435943	0.435943	0.877120  	0.274021	0.274021	0.774021
  18	0.418149	0.418149	0.888738  	0.411032	0.411032	0.749267
  19	0.418149	0.418149	0.888738  	0.427046	0.427046	0.706458
  20	0.418149	0.418149	0.888738  	0.405694	0.405694	0.685106
  21	0.418149	0.418149	0.888738  	0.448399	0.448399	0.742516
  22	0.418149	0.418149	0.888738  	0.416370	0.416370	0.681076
  23	0.418149	0.418149	0.888738  	0.434164	0.434164	0.610634
  24	0.418149	0.418149	0.888738  	0.416370	0.416370	0.725194
  25	0.418149	0.418149	0.888738  	0.421708	0.421708	0.701120
  26	0.418149	0.418149	0.888738  	0.437722	0.437722	0.731840
  27	0.418149	0.418149	0.888738  	0.430605	0.430605	0.680605
  28	0.418149	0.418149	0.888738  	0.430605	0.430605	0.680605
  29	0.418149	0.418149	0.888738  	0.428826	0.428826	0.678826
  30	0.418149	0.418149	0.888738  	0.423488	0.423488	0.555840
  31	0.418149	0.418149	0.888738  	0.423488	0.423488	0.614664
  32	0.418149	0.418149	0.888738  	0.416370	0.416370	0.622252
  33	0.418149	0.418149	0.888738  	0.432384	0.432384	0.608855
  34	0.418149	0.418149	0.888738  	0.435943	0.435943	0.597708
  35	0.418149	0.418149	0.888738  	0.446619	0.446619	0.652502
  36	0.418149	0.418149	0.888738  	0.425267	0.425267	0.660561
  37	0.418149	0.418149	0.888738  	0.419929	0.419929	0.655223
  38	0.418149	0.418149	0.888738  	0.416370	0.416370	0.739900
  39	0.418149	0.418149	0.888738  	0.412811	0.412811	0.589282
  40	0.441281	0.441281	0.911869  	0.405694	0.405694	0.743929
  41	0.441281	0.441281	0.911869  	0.400356	0.400356	0.738591
  42	0.441281	0.441281	0.911869  	0.430605	0.430605	0.680605
  43	0.441281	0.441281	0.911869  	0.430605	0.430605	0.680605
  44	0.441281	0.441281	0.911869  	0.414591	0.414591	0.635179
  45	0.441281	0.441281	0.911869  	0.421708	0.421708	0.642296
  46	0.441281	0.441281	0.911869  	0.435943	0.435943	0.700649
  47	0.441281	0.441281	0.911869  	0.425267	0.425267	0.704679
  48	0.441281	0.441281	0.911869  	0.391459	0.391459	0.729694
  49	0.441281	0.441281	0.911869  	0.430605	0.430605	0.665899
  50	0.441281	0.441281	0.911869  	0.389680	0.389680	0.742621
  51	0.441281	0.441281	0.911869  	0.423488	0.423488	0.732311
  52	0.441281	0.441281	0.911869  	0.418149	0.418149	0.697561
  53	0.441281	0.441281	0.911869  	0.425267	0.425267	0.587032
  54	0.441281	0.441281	0.911869  	0.425267	0.425267	0.587032
